"['Nov-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['May-19-17', 'Upgrade', 'JP Morgan', 'Underweight → Neutral', None]","['May-02-17', 'Upgrade', 'BofA/Merrill', 'Underperform → Neutral', None]","['Apr-18-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Apr-07-17', 'Upgrade', 'Citigroup', 'Sell → Neutral', None]","['Oct-17-16', 'Upgrade', 'Credit Suisse', 'Underperform → Neutral', None]","['Nov-30-16', 'Initiated', 'Citigroup', 'Sell', None]","['Jun-07-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['Jan-28-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-15-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']","['Mar-01-18', 'Downgrade', 'Citigroup', 'Neutral → Sell', None]","['Jan-19-16', 'Downgrade', 'HSBC Securities', 'Hold → Reduce', None]","['Nov-12-15', 'Downgrade', 'JP Morgan', 'Neutral → Underweight', None]"
"['Nov-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['May-19-17', 'Upgrade', 'JP Morgan', 'Underweight → Neutral', None]","['May-02-17', 'Upgrade', 'BofA/Merrill', 'Underperform → Neutral', None]","['Apr-18-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Apr-07-17', 'Upgrade', 'Citigroup', 'Sell → Neutral', None]","['Oct-17-16', 'Upgrade', 'Credit Suisse', 'Underperform → Neutral', None]","['Nov-30-16', 'Initiated', 'Citigroup', 'Sell', None]","['Jun-07-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['Jan-28-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-15-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']","['Mar-01-18', 'Downgrade', 'Citigroup', 'Neutral → Sell', None]","['Jan-19-16', 'Downgrade', 'HSBC Securities', 'Hold → Reduce', None]","['Nov-12-15', 'Downgrade', 'JP Morgan', 'Neutral → Underweight', None]"
"['Nov-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['May-19-17', 'Upgrade', 'JP Morgan', 'Underweight → Neutral', None]","['May-02-17', 'Upgrade', 'BofA/Merrill', 'Underperform → Neutral', None]","['Apr-18-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Apr-07-17', 'Upgrade', 'Citigroup', 'Sell → Neutral', None]","['Oct-17-16', 'Upgrade', 'Credit Suisse', 'Underperform → Neutral', None]","['Nov-30-16', 'Initiated', 'Citigroup', 'Sell', None]","['Jun-07-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['Jan-28-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-15-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']","['Dec-11-18', 'Downgrade', 'HSBC Securities', 'Buy → Hold', None]","['Jun-12-18', 'Downgrade', 'Credit Suisse', 'Outperform → Neutral', None]","['Jun-07-18', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Mar-01-18', 'Downgrade', 'Citigroup', 'Neutral → Sell', None]","['Jan-19-16', 'Downgrade', 'HSBC Securities', 'Hold → Reduce', None]","['Nov-12-15', 'Downgrade', 'JP Morgan', 'Neutral → Underweight', None]"
"['May-19-17', 'Upgrade', 'JP Morgan', 'Underweight → Neutral', None]","['May-02-17', 'Upgrade', 'BofA/Merrill', 'Underperform → Neutral', None]","['Apr-18-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Apr-07-17', 'Upgrade', 'Citigroup', 'Sell → Neutral', None]","['Oct-17-16', 'Upgrade', 'Credit Suisse', 'Underperform → Neutral', None]","['Nov-30-16', 'Initiated', 'Citigroup', 'Sell', None]","['Jun-07-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['Jan-28-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-15-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']","['Jan-19-16', 'Downgrade', 'HSBC Securities', 'Hold → Reduce', None]","['Nov-12-15', 'Downgrade', 'JP Morgan', 'Neutral → Underweight', None]"
"['Aug-27-19', 'Upgrade', 'Citigroup', 'Neutral → Buy', None]","['Aug-07-19', 'Upgrade', 'Morgan Stanley', 'Equal-Weight → Overweight', None]","['Nov-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['May-19-17', 'Upgrade', 'JP Morgan', 'Underweight → Neutral', None]","['May-02-17', 'Upgrade', 'BofA/Merrill', 'Underperform → Neutral', None]","['Apr-18-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Apr-07-17', 'Upgrade', 'Citigroup', 'Sell → Neutral', None]","['Oct-17-16', 'Upgrade', 'Credit Suisse', 'Underperform → Neutral', None]","['Jun-10-19', 'Initiated', 'Goldman', 'Neutral', None]","['Nov-30-16', 'Initiated', 'Citigroup', 'Sell', None]","['Jun-07-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['Jan-28-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-15-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']","['Dec-11-18', 'Downgrade', 'HSBC Securities', 'Buy → Hold', None]","['Jun-12-18', 'Downgrade', 'Credit Suisse', 'Outperform → Neutral', None]","['Jun-07-18', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Mar-01-18', 'Downgrade', 'Citigroup', 'Neutral → Sell', None]","['Jan-19-16', 'Downgrade', 'HSBC Securities', 'Hold → Reduce', None]","['Nov-12-15', 'Downgrade', 'JP Morgan', 'Neutral → Underweight', None]"
"['Nov-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['May-19-17', 'Upgrade', 'JP Morgan', 'Underweight → Neutral', None]","['May-02-17', 'Upgrade', 'BofA/Merrill', 'Underperform → Neutral', None]","['Apr-18-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Apr-07-17', 'Upgrade', 'Citigroup', 'Sell → Neutral', None]","['Oct-17-16', 'Upgrade', 'Credit Suisse', 'Underperform → Neutral', None]","['Nov-30-16', 'Initiated', 'Citigroup', 'Sell', None]","['Jun-07-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['Jan-28-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-15-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']","['Jan-19-16', 'Downgrade', 'HSBC Securities', 'Hold → Reduce', None]","['Nov-12-15', 'Downgrade', 'JP Morgan', 'Neutral → Underweight', None]"
"['May-19-17', 'Upgrade', 'JP Morgan', 'Underweight → Neutral', None]","['May-02-17', 'Upgrade', 'BofA/Merrill', 'Underperform → Neutral', None]","['Apr-18-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Apr-07-17', 'Upgrade', 'Citigroup', 'Sell → Neutral', None]","['Oct-17-16', 'Upgrade', 'Credit Suisse', 'Underperform → Neutral', None]","['Nov-30-16', 'Initiated', 'Citigroup', 'Sell', None]","['Jun-07-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['Jan-28-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-15-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']","['Jan-19-16', 'Downgrade', 'HSBC Securities', 'Hold → Reduce', None]","['Nov-12-15', 'Downgrade', 'JP Morgan', 'Neutral → Underweight', None]"
"['Jun-07-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['Jan-28-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-15-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']"
"['07-Jun-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['28-Jan-10', 'Initiated', 'Citigroup', 'Buy', None]","['15-Dec-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']"
"['07-Jun-11', 'Initiated', 'Barclays Capital', 'Equal Weight', '$15']","['28-Jan-10', 'Initiated', 'Citigroup', 'Buy', None]","['15-Dec-09', 'Initiated', 'Deutsche Bank', 'Hold', '$16']"
