"['Feb-19-19', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$13']","['Jan-16-19', 'Upgrade', 'Morgan Stanley', 'Equal-Weight → Overweight', None]","['Oct-09-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Dec-29-09', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$10']","['Oct-03-19', 'Initiated', 'Goldman', 'Buy', None]","['May-12-15', 'Initiated', 'Goldman', 'Buy', '$9.50']","['Dec-12-12', 'Initiated', 'Barclays', 'Equal Weight', '$21']","['Mar-09-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-28-09', 'Reiterated', 'Standpoint Research', 'Buy', '$11 → $13']","['Dec-02-09', 'Reiterated', 'Standpoint Research', 'Buy', '$10 → $12']","['Aug-24-09', 'Initiated', 'Standpoint Research', 'Buy', '$14']","['Jan-18-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['Oct-07-19', 'Downgrade', 'HSBC Securities', 'Buy → Hold', None]","['Sep-20-19', 'Downgrade', 'Morgan Stanley', 'Overweight → Equal-Weight', '$14 → $16']","['Feb-20-18', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Oct-07-16', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Sep-28-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', '$8.40 → $3.60']","['Jul-09-10', 'Downgrade', 'Stanford Research', 'Buy → Hold', None]","['Jul-09-10', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Oct-22-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
"['18-Jan-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['15-Oct-07', 'Initiated', 'HSBC Securities', 'Neutral', '$16']","['22-Oct-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
"['29-Dec-09', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$10']","['09-Mar-10', 'Initiated', 'Citigroup', 'Buy', None]","['28-Dec-09', 'Reiterated', 'Standpoint Research', 'Buy', '$11 → $13']","['02-Dec-09', 'Reiterated', 'Standpoint Research', 'Buy', '$10 → $12']","['24-Aug-09', 'Initiated', 'Standpoint Research', 'Buy', '$14']","['18-Jan-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['15-Oct-07', 'Initiated', 'HSBC Securities', 'Neutral', '$16']","['09-Jul-10', 'Downgrade', 'Stanford Research', 'Buy → Hold', None]","['09-Jul-10', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['22-Oct-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
"['Oct-09-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Dec-29-09', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$10']","['May-12-15', 'Initiated', 'Goldman', 'Buy', '$9.50']","['Dec-12-12', 'Initiated', 'Barclays', 'Equal Weight', '$21']","['Mar-09-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-28-09', 'Reiterated', 'Standpoint Research', 'Buy', '$11 → $13']","['Dec-02-09', 'Reiterated', 'Standpoint Research', 'Buy', '$10 → $12']","['Aug-24-09', 'Initiated', 'Standpoint Research', 'Buy', '$14']","['Jan-18-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['Oct-15-07', 'Initiated', 'HSBC Securities', 'Neutral', '$16']","['Feb-20-18', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Oct-07-16', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Sep-28-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', '$8.40 → $3.60']","['Jul-09-10', 'Downgrade', 'Stanford Research', 'Buy → Hold', None]","['Jul-09-10', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Oct-22-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
"['Oct-09-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Dec-29-09', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$10']","['May-12-15', 'Initiated', 'Goldman', 'Buy', '$9.50']","['Dec-12-12', 'Initiated', 'Barclays', 'Equal Weight', '$21']","['Mar-09-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-28-09', 'Reiterated', 'Standpoint Research', 'Buy', '$11 → $13']","['Dec-02-09', 'Reiterated', 'Standpoint Research', 'Buy', '$10 → $12']","['Aug-24-09', 'Initiated', 'Standpoint Research', 'Buy', '$14']","['Jan-18-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['Oct-15-07', 'Initiated', 'HSBC Securities', 'Neutral', '$16']","['Feb-20-18', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Oct-07-16', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Sep-28-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', '$8.40 → $3.60']","['Jul-09-10', 'Downgrade', 'Stanford Research', 'Buy → Hold', None]","['Jul-09-10', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Oct-22-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
"['29-Dec-09', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$10']","['09-Mar-10', 'Initiated', 'Citigroup', 'Buy', None]","['28-Dec-09', 'Reiterated', 'Standpoint Research', 'Buy', '$11 → $13']","['02-Dec-09', 'Reiterated', 'Standpoint Research', 'Buy', '$10 → $12']","['24-Aug-09', 'Initiated', 'Standpoint Research', 'Buy', '$14']","['18-Jan-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['15-Oct-07', 'Initiated', 'HSBC Securities', 'Neutral', '$16']","['22-Oct-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
"['Feb-19-19', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$13']","['Jan-16-19', 'Upgrade', 'Morgan Stanley', 'Equal-Weight → Overweight', None]","['Oct-09-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Dec-29-09', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$10']","['May-12-15', 'Initiated', 'Goldman', 'Buy', '$9.50']","['Dec-12-12', 'Initiated', 'Barclays', 'Equal Weight', '$21']","['Mar-09-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-28-09', 'Reiterated', 'Standpoint Research', 'Buy', '$11 → $13']","['Dec-02-09', 'Reiterated', 'Standpoint Research', 'Buy', '$10 → $12']","['Aug-24-09', 'Initiated', 'Standpoint Research', 'Buy', '$14']","['Jan-18-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['Oct-15-07', 'Initiated', 'HSBC Securities', 'Neutral', '$16']","['Feb-20-18', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Oct-07-16', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Sep-28-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', '$8.40 → $3.60']","['Jul-09-10', 'Downgrade', 'Stanford Research', 'Buy → Hold', None]","['Jul-09-10', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Oct-22-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
"['29-Dec-09', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$10']","['09-Mar-10', 'Initiated', 'Citigroup', 'Buy', None]","['28-Dec-09', 'Reiterated', 'Standpoint Research', 'Buy', '$11 → $13']","['02-Dec-09', 'Reiterated', 'Standpoint Research', 'Buy', '$10 → $12']","['24-Aug-09', 'Initiated', 'Standpoint Research', 'Buy', '$14']","['18-Jan-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['15-Oct-07', 'Initiated', 'HSBC Securities', 'Neutral', '$16']","['09-Jul-10', 'Downgrade', 'Stanford Research', 'Buy → Hold', None]","['09-Jul-10', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['22-Oct-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
"['Feb-19-19', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$13']","['Jan-16-19', 'Upgrade', 'Morgan Stanley', 'Equal-Weight → Overweight', None]","['Oct-09-17', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Dec-29-09', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', '$10']","['Oct-03-19', 'Initiated', 'Goldman', 'Buy', None]","['May-12-15', 'Initiated', 'Goldman', 'Buy', '$9.50']","['Dec-12-12', 'Initiated', 'Barclays', 'Equal Weight', '$21']","['Mar-09-10', 'Initiated', 'Citigroup', 'Buy', None]","['Dec-28-09', 'Reiterated', 'Standpoint Research', 'Buy', '$11 → $13']","['Dec-02-09', 'Reiterated', 'Standpoint Research', 'Buy', '$10 → $12']","['Aug-24-09', 'Initiated', 'Standpoint Research', 'Buy', '$14']","['Jan-18-08', 'Initiated', 'Bear Stearns', 'Outperform', None]","['Oct-07-19', 'Downgrade', 'HSBC Securities', 'Buy → Hold', None]","['Sep-20-19', 'Downgrade', 'Morgan Stanley', 'Overweight → Equal-Weight', '$14 → $16']","['Feb-20-18', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Oct-07-16', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Sep-28-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', '$8.40 → $3.60']","['Jul-09-10', 'Downgrade', 'Stanford Research', 'Buy → Hold', None]","['Jul-09-10', 'Downgrade', 'Standpoint Research', 'Buy → Hold', None]","['Oct-22-08', 'Downgrade', 'Deutsche Securities', 'Buy → Hold', None]"
