DateTime,News
2019-04-22 12:06:00,Hedge Funds Have Never Been This Bullish On Companhia Brasileira de Distrib. (CBD)
2019-04-24 05:52:00,Brazilian food retailer GPA posts 12.4% growth in 1st qtr gross revenue
2019-04-24 06:59:00,"Brazil\'s GPA sales rise, closes in on supermarket leader Carrefour Brasil"
2019-04-24 09:30:00,CBD or WMT: Which Is the Better Value Stock Right Now?
2019-05-07 07:50:00,Companhia Brasileira (CBD) Q1 Earnings to Gain on Solid Units
2019-05-09 05:34:00,CBD: 1Q Earnings Snapshot
2019-05-09 08:35:00,Strong Units Fuel Companhia Brasileira\'s (CBD) Q1 Earnings
2019-05-09 12:57:00,French retailer Casino reviewing options for Latin American assets
2019-05-17 07:54:00,Supermarkets Industry Outlook Bright on Store & Digital Plans
2019-05-21 09:30:00,CBD vs. WMT: Which Stock Is the Better Value Option?
2019-06-05 04:38:00,Brazilian retailer Via Varejo launches digital bank targeting low-income clients
2019-06-07 07:26:00,Edited Transcript of PCAR4.SA earnings conference call or presentation 9-May-19 1:30pm GMT
2019-06-14 06:10:00,UPDATE 3-Control of Brazil retailer Via Varejo shifts to Klein family from GPA
2019-06-14 07:02:00,Companhia Brasileira to Gain on Digital Transformation &amp; More
2019-06-14 10:59:00,Brazil\'s Via Varejo shares down after sale of GPA\'s controlling stake
2019-06-26 07:28:00,"UPDATE 4-France\'s Casino to overhaul Latam holdings, GPA shares soar"
2019-06-26 08:16:00,"Casey\'s Up 22% in 3 Months, Value Creation Plan on Track"
2019-06-26 10:20:00,French retailer Casino plans to revamp Latin American business
2019-06-28 11:44:00,Brazil\'s GPA taps Microsoft to test \'Amazon Go\'-like technologies
2019-07-02 06:30:00,Hedge Fund Sees Casino\'s Brazil Unit GPA Trading at a Discount
2019-07-12 11:25:00,New Strong Sell Stocks for July 12th
2019-07-16 05:30:00,New Strong Sell Stocks for July 16th
2019-07-24 10:23:00,Brazilian retailer GPA Q2 net income tops estimates
2019-07-25 02:48:00,"Brazilian retailer GPA expects higher margins, stimulus package effect on Q3"
2019-09-04 06:34:00,"Companhia Brasileira in Rough Water, Assai Unit a Respite"
2019-09-24 09:01:00,Outlook for Supermarkets Industry Rosy on Omnichannel Strength
2019-10-28 07:47:00,Is Companhia Brasileira de Distrib. (CBD) Going To Burn These Hedge Funds ?
2019-10-30 05:42:00,Brazil\'s GPA supermarket chain reports 29% rise in Q3 net income
2019-10-30 06:33:00,UPDATE 1-Brazil\'s GPA supermarket chain reports 30% rise in third-quarter net income
2019-10-31 08:54:00,Companhia Brasileira (CBD) Q3 Earnings &amp; Revenues Rise Y/Y
2019-10-31 10:49:00,Brazil GPA sees stronger sales in 2020 after concluding store conversions and renovations
2019-10-31 12:48:00,"UPDATE 1-Brazil GPA sees stronger 2020 sales after store conversions, renovations"
2019-11-13 07:19:00,Brazil\'s GPA acquires control of meal-kits startup Cheftime
2019-11-19 03:00:00,Brazil supermarket chain GPA teams with local brewer to sell in-house craft beer
,Companhia Brasileira de Distribuicao Posts Strong Q4 Sales - Analyst Blog
,LatAm M&A: Will Mexico\'s Femsa Unload Heineken in May?
,Magnit Has Some Attractive Qualities
,Wal-Mart\'s China syndrome a symptom of international woes
,"CBD Misses on FY13 Earnings, Sales Up Y/Y"
,Companhia Brasileira de Distribuicao Management Discusses Q4 2013 Results - Earnings Call Transcript
,"Brazil\'s GPA sees stable capex, food margins despite headwinds"
,Brazil\'s GPA sees stable margins at its supermarkets in 2014
,Brazil retailer GPA fourth-quarter profit jumps 28 pct
,Can Assai Help Companhia Brasileira Tread the Growth Path?
,"Stock Market News For Feb 20, 2018"
,Food Deflation Hurts Companhia Brasileira (CBD) Q4 Results
,"Companhia Brasileira de Distribuicao :CBD-US: Earnings Analysis: 2016 By the Numbers : February 28, 2017"
,Companhia Brasileira de Distribuicao (CBD) Q4 Sales Rise
,Companhia Brasileira de Distribuicao\'s Q4 Profits Slump
,Brazil retailer GPA posts steep plunge in quarterly profit
,Alpha Has Been Elusive for FLFAX
,UPDATE 2-SAfrican retailer Massmart sees leaner times ahead
,UPDATE 1-Brazil\'s Pao de Acucar profit surges on sales
,Couche-Tards (ATD-A.TO) Bid For Casey General Stores (CASY) Signals Increase In Convenience Store Consolidation; Interview With Senior Analyst On Top Stock Picks And Yield Rates Compared To Market Peers
,Commercial Bank of Dubai in talks to extend $400 mln loan
,Latin American Markets: LatAm stocks fall after soft U.S. jobs data
,CBD Enters Oversold Territory
,Two Confidence Polls Rattle Global Markets
,[$$] Betting on Brazil
,The $61 billion man: BlackRock\'s Dennis Stattman
,"CFO of Brazil\'s GPA prefers ""strategic buyer"" for Via Varejo unit"
,Companhia Brasileira (CBD) Q4 Earnings Benefit From Assai
,Companhia Brasileira de Distribuicao Sponsored ADR Pfd Class A to Host Earnings Call
,What\'s in Store for Companhia Brasileira\'s (CBD) Q4 Earnings?
,Co. Brasileira downgraded by Credit Suisse
