DateTime,News
2014-12-05 10:55:00,"Brazil Inflation, Below Target, Pressures Rousseff & Central Bank"
2014-12-09 03:30:00,One Reason Gerdau (GGB) Stock Is Lower Today
2014-12-09 11:37:00,"Brazil Bovespa In Bear Territory, Hurt By Global Rout, Petrobras"
2015-01-06 06:05:00,"Emerging Market Stocks Sink, Corporate Bonds In Mexico, Asia, Safe?"
2015-01-06 11:42:00,Gerdau S.A. (GGB) Stock Rises Today as Brazilian Iron Ore Exports Hit Highest Point in Nine Years
2015-01-07 10:17:00,Gerdau S.A. (GGB) Stock Continues to Rise Today as Brazilian Iron Ore Exports Surge
2015-01-12 12:31:00,"Gerdau S.A. (GGB) Stock Falls Today as Chinese Rebar, Iron Ore Futures Decline"
2015-01-15 03:28:00,An Investors Guide To Commercial Metals Company
2015-01-16 03:28:00,How Lower Crude Prices Impact Commercial Metals Company
2015-01-19 06:36:00,Gerdau S.A. announces Share Buyback Program
2015-01-20 04:16:00,"Gerdua (GGB) to Repurchase 30M ADRs, Lifts Price Up - Analyst Blog"
2015-01-20 09:28:00,Is CMCs Dividend Yield Attractive?
2015-01-23 10:23:00,AK Steel Will Report Its 4Q Earnings On January 27
2015-01-26 12:23:00,What Can You Expect From Nucors 4Q Earnings?
2015-03-09 09:20:00,"Gerdau Q4 Earnings Fall Y/Y, Revenues Hurt by Higher Costs - Analyst Blog"
2015-03-15 12:04:00,Why ArcelorMittals Leverage Ratios Came Down In 4Q
2015-03-16 03:00:00,"Gerdau Set to Leverage Rising Steel Demand, Runs Risks - Analyst Blog"
2015-03-25 03:05:00,Global Steel Indicators Decline As China Slumps
2015-03-26 04:35:00,- Gerdau proposes new corporate governance structure
2015-03-29 01:49:00,Ford On List Of Companies Suspected Of Brazilian Tax Fraud
2015-04-24 04:45:00,- Corporate Governance Level 1 Continuity
2015-05-06 08:01:00,Brazilian steelmaker Gerdau reports 39 pct drop in Q1 profit
2015-05-06 09:44:00,Brazil Gerdau Q1 profit drops 39 pct as steel sales fall
2015-05-07 01:50:00,"Gerdau Q1 Earnings Fall Y/Y on Weak Revenues, Costs High - Analyst Blog"
2015-05-14 07:05:00,ArcelorMittal Feels the Heat in 1Q15 as Brazils Economy Slows
2015-05-26 01:45:00,Gerdau (GGB) Upgraded to Hold on Good Growth View - Analyst Blog
2015-06-08 09:30:00,"Zacks Industry Outlook Highlights: United States Steel, ArcelorMittal, Steel Dynamics, AK Steel Holding and Gerdau - Press Releases"
2015-06-08 11:28:00,"GERDAU S.A. to Host Investor Luncheon at the NYSE on June 12, 2015"
2015-06-12 02:19:00,Gerdau Hails U.S. Foothold as Brazilian Steel Cash Cow Withers
2015-06-16 08:35:00,Chinas Building Sales Increase for the First Time since 2013
2015-06-22 12:13:00,Gerdau wins IT Company of the Year and Product Innovation of the Year from American Metal Market
2015-07-14 03:00:00,"Gerdau (GGB) Holds Solid Long-Term Potential, Runs Risks - Analyst Blog"
2015-07-14 03:14:00,Mid-Afternoon Market Update: Micron Gains On Rumor Of Tsinghua Bid; Navient Shares Drop
2015-07-14 07:56:00,Brazil\'s Gerdau plans broad reorganization amid grim steel outlook
2015-07-14 10:19:00,Brazil\'s Gerdau to reorganize business as outlook turns murkier
2015-07-14 10:21:00,Mid-Morning Market Update: Markets Rise; JPMorgan Earnings Beat Views
2015-07-14 12:02:00,Geradu (GGB) Stock Falling After Announcing Restrucuring Plan
2015-07-14 12:49:00,Mid-Day Market Update: Vince Holding Declines After CEO Resignation; Natural Health Trends Shares Surge
2015-07-17 02:06:00,Gerdau says buyout of units taking place at adequate valuation
2015-07-24 11:06:00,Steel Dynamics Fabrication Operations Post Record Earnings
2015-08-10 08:54:00,Coverage initiated on Gerdau S.A. by Goldman
2015-08-12 01:44:00,Brazil\'s Gerdau considers potential asset sales
2015-08-12 08:05:00,Brazil\'s Gerdau sees income drop by nearly a third as sales sink
2015-08-12 11:05:00,U.S. Steel Posts Positive Cash Flow in 2Q15 despite Loss
2015-08-13 09:40:00,"Gerdau Q2 Earnings Fall Y/Y, Costs Hike Offset Sales Growth"
2015-08-17 09:05:00,Strong Exports Help ArcelorMittal Tide Over a Slowdown in Brazil
2015-08-22 12:01:00,"A Leaner, Meaner U.S. Steel Emerges"
2015-08-24 01:23:00,"Gerdau SA Q2 Earnings Analysis: By the Numbers, 2015"
2015-09-03 12:53:00,"Gerdau SA: Gathering momentum, but may lack support"
2015-09-08 02:42:00,Brazil Keeps Rates Unchanged as Real Continues Free Fall
2015-09-09 05:03:00,Brazilian Real Extends Losses as Manufacturing Plunges Deeper
2015-09-11 04:12:00,Brazil\'s Gerdau to lay off 200 workers at Pindamonhangaba steel mill
2015-09-15 09:07:00,Emerging Markets: Conditions Are Expected to Remain Challenging
2015-09-16 02:55:00,"Gerdau (GGB) Displays Fundamental Strength, Runs Risks"
2015-09-29 09:17:00,How Staples Hurt the Deutsche Latin America Equity Fund SLANX in August 2015
2015-10-01 02:05:00,Nucors Steel Product Segment Saw Improved Profit Margins in 2Q15
2015-10-01 08:35:00,"Brazil\'s Metal\xc3\xbargica Gerdau considers share sale, Valor says"
2015-10-01 09:29:00,Brazil\'s Metal\xc3\xbargica Gerdau considers potential offering
2015-10-05 07:06:00,ArcelorMittal Has Major Upcoming Debt Maturities
2015-10-06 05:05:00,Gerdau S.A. -- Moody\'s changes Gerdau\'s outlook to negative; affirms all ratings
2015-10-13 02:38:00,Why Gerdau (GGB) Stock is Falling Today
2015-10-14 06:03:00,How the World Economy Adjusts to Lower Commodity Prices
2015-10-23 12:04:00,Brazilian Real Appreciated as Central Bank Maintained Current Rates
2015-10-29 07:00:00,Fortunes Diverge for Brazil Steelmakers Amid Economic Crisis
2015-10-29 07:10:00,"Brazil\'s Gerdau posts net loss of 2 bln reais, misses forecasts"
2015-10-29 07:13:00,Brazil\'s Metal\xc3\xbargica Gerdau aims to raise $319 mln in private offer
2015-10-29 08:15:00,Gerdau S.A. - Consolidated Information
2015-10-29 08:20:00,Two Tales of Brazil Steelmaking as Currency Collapse Lifts Debt
2015-10-29 09:07:00,Brazil\'s Metal\xc3\xbargica Gerdau could raise $319 mln in offering
2015-10-29 11:34:00,Brazil\'s Gerdau posts biggest loss in five years on writedown
2015-10-30 09:59:00,Brazilian Real Rose Due to Speculation over the PTAX Rate
2015-10-30 11:25:00,"Gerdau Q3 Earnings Fall Y/Y, Revenues Up on Better Trade"
2015-11-03 12:07:00,What Makes Nucor Optimistic about Its Automotive Shipments?
2015-11-04 03:09:00,"Brazilian Industry Saw Largest Decline Since 2009, But It\'s Not As Bad As Anticipated"
2015-11-09 10:07:00,How Does ArcelorMittal Compare to Its Industry Peers?
2015-11-17 03:05:00,"Brazil\'s Metal\xc3\xbargica Gerdau raises $239 mln in offer, sources say"
2015-11-17 07:39:00,Brazil\'s Metal\xc3\xbargica Gerdau says raises $239 mln in offering
2015-11-18 04:37:00,Brazil Rallies: Is It Safer Than China? Zell Knows
2015-11-19 07:43:00,Gerdau S.A. -- Moody\'s: Operating environment underpins ratings of Severstal and Gerdau
2015-11-20 06:39:00,"Brazil Market Rallying, But 14.25% Selic Rate Likely On Hold"
2015-11-23 04:04:00,U.S. Steels Carnegie Way versus the Commodity Carnage
2015-11-23 06:44:00,How Do Hedge Funds Feel About Gerdau SA (GGB)?
2015-11-27 08:20:00,"Is Steven Madden, Ltd. (SHOO) a Good Buy?"
2015-12-02 02:57:00,Brazilian Real Rose as Recessionary Pressures Increased
2015-12-03 10:07:00,Are Integrated Operations Adding to U.S. Steels Challenges?
2015-12-04 04:35:00,Gerdau Slumps Most Since 2011 on Corruption Investigation Report
2015-12-07 11:06:00,"Gerdau SA Earnings Analysis: Q3, 2015 By the Numbers"
2015-12-10 02:29:00,Gerdau S.A. -- Moody\'s places Gerdau\'s Baa3 ratings on review for downgrade
2015-12-10 04:43:00,Will Brazil\'s Woes Sink Gerdau\'s Bond Rating?
2015-12-10 06:38:00,"Moody\'s Downgrades Vale Debt, Cautions on Cielo & Telefonica"
2015-12-23 07:55:00,"Equities Lead Investor Sentiment - Free Research on Sibanye Gold, E-House China Holdings, Gerdau and Titan International"
2015-12-28 03:00:00,Portfolio Composition of SLANX through November 2015
2016-01-06 08:58:00,Brazils Trade Surplus Jumped to a Record High in December
2016-01-07 06:04:00,Indicators Point to Cooling Nonresidential Construction Activity
2016-01-14 03:00:00,Gerdau\'s Exposure to Risks Overshadows Future Prospects
2016-01-26 08:42:00,"George Soros Is Bearish on Brazil, Russia, and Asian Currencies"
2016-01-27 10:07:00,Joint Venture Sumitomo and JSW
2016-01-27 10:59:00,"Brazils Gerdau to Form Venture With Sumitomo, Japan Steel Works"
2016-01-28 07:50:00,"Capturing Market Movement in Equities - Research on Gerdau, Petrobras Argentina, Marchex and PCTEL"
2016-03-15 08:11:00,Brazil\'s Gerdau posts 4th-qtr loss of 3.17 bln reais
2016-03-16 09:00:00,"Gerdau Slips into Loss in Q4, Brazil Sales Hurt Revenues"
2016-03-17 04:08:00,Why Brazilian Industrial Stocks Surged Higher Today
2016-08-11 08:31:00,Gerdau (GGB) Q2 Earnings Decrease Y/Y on Lower Revenues
2016-08-12 09:02:00,Will Gerdau (GGB) Continue to Surge Higher?
2016-08-16 09:52:00,"Gerdau SA :GGB-US: Earnings Analysis: Q2, 2016 By the Numbers : August 16, 2016"
2016-08-17 01:13:00,"ETFs with exposure to Gerdau SA : August 17, 2016"
2016-08-18 01:32:00,"Gerdau Stock Upgraded On Brazil Steel Prospects, China Reform"
2016-08-19 08:18:00,Companhia Siderurgica\'s Potential Overshadowed by Risks
2016-08-26 11:06:00,What Do Leading Indicators Tell Us about US Steel Demand?
2016-08-29 11:27:00,"ETFs with exposure to Gerdau SA : August 29, 2016"
2016-08-30 10:41:00,Distressed Securities-Focused Investor Bought These Five Stocks; Should You Follow?
2016-09-09 10:48:00,"ETFs with exposure to Gerdau SA : September 9, 2016"
2016-09-14 02:45:00,Here\'s Why These Steel Stocks Got Hammered
2016-09-16 12:48:00,"Deutsche Bank Fine Hits Credit Suisse and RBS Hard, Plus 3 Other Stocks That Are Getting Beaten Down Today"
2016-09-21 10:35:00,"ETFs with exposure to Gerdau SA : September 21, 2016"
2016-10-03 10:48:00,"ETFs with exposure to Gerdau SA : October 3, 2016"
2016-10-10 07:35:00,Gerdau S.A. downgraded by JP Morgan
2016-10-21 10:30:00,"ETFs with exposure to Gerdau SA : October 21, 2016"
2016-11-08 05:22:00,Contrarian Capitals Stock Picks Like American Airlines Group Inc (AAL) Have a Positive Impact on Its Returns
2016-11-09 07:00:00,Gerdau S.A.: Consolidated information
2016-11-10 08:11:00,"Gerdau (GGB) Q3 Earnings Fall Y/Y, Segmental Results Weak"
2016-11-11 10:09:00,"Gerdau SA :GGB-US: Earnings Analysis: Q3, 2016 By the Numbers : November 11, 2016"
2016-11-14 01:27:00,"ETFs with exposure to Gerdau SA : November 14, 2016"
2016-11-15 08:47:00,"Companhia Siderurgica (SID) Q3 Loss Narrows Y/Y, Sales Up"
2016-11-23 10:59:00,"Five Stocks Under $5.00 for December (NAK, GGB)"
2016-11-25 10:14:00,"ETFs with exposure to Gerdau SA : November 25, 2016"
2016-11-29 01:17:00,Hedge Funds Are Buying J2 Global Inc (JCOM)
2016-11-29 11:04:00,What Does the Demand Look Like for US Steel Producers?
2016-11-30 09:01:00,Clearwater (CLW) to Trim Operations on Continued Headwinds
2016-12-05 12:09:00,"ETFs with exposure to Gerdau SA : December 5, 2016"
2016-12-07 07:30:00,Companhia Siderurgica\'s Prospects Strong: Should You Buy?
2016-12-07 10:49:00,15 Latin America Stocks With 2017 Upside
2016-12-13 08:54:00,How Gerdau SA (ADR) (GGB) Stacks Up Against Its Peers?
2016-12-14 10:12:00,"Emerging Markets Today: Brazil Reforms, India Scorned"
2016-12-19 01:27:00,"ETFs with exposure to Gerdau SA : December 19, 2016"
2016-12-20 07:08:00,What Makes Gerdau (GGB) an Attractive Pick for Long Term?
2016-12-27 07:55:00,Domtar (UFS) Shows Promise with Focus on Holistic Growth
2016-12-28 09:18:00,Brazilian Stocks Keep Rising On Commodity Hopes
2016-12-30 07:37:00,What Could Trumps Presidency Bring for Nucor in 2017?
2017-01-12 07:44:00,Can The Uptrend Continue for Gerdau (GGB)?
2017-01-13 09:06:00,How the US Steel Demand Outlook Could Affect Cliffs
2017-03-01 02:44:00,U.S. says steel rebar imports being dumped in U.S. market
2017-03-01 10:36:00,Will Rising Commodity Prices Help Brazil Recover?
2017-03-08 11:31:00,EMERGING MARKETS-LatAm currencies weaken on strong U.S. jobs data
2017-03-15 04:30:00,GERDAU S.A. - Form 20-F
2017-03-16 09:00:00,Z Capital Announces Agreement to Acquire Atmosphere Annealing and NitroSteel
2017-03-16 11:26:00,[$$] Z Capital to Buy Atmosphere Annealing and NitroSteel
2017-03-17 02:43:00,Gerdau to Divest Premier Thermal Solutions to Z Capital
2017-03-22 04:45:00,Brazil\'s Gerdau sets terms of common-to-preferred share swap
2017-03-29 08:01:00,Steelmaker Gerdau creates Colombian joint venture with Putney
2017-04-06 08:55:00,Gerdau Fundamentally Strong: Should You Add the Stock?
2017-04-18 07:21:00,U.S. announces probe into imports of steel wire rod
2017-04-24 08:00:00,Gerdau SA (ADR) Steel Maker Financial Review and 2017 Outlook
2017-05-04 08:01:00,Brazil\'s Gerdau posts unexpected loss as revenue slips
2017-05-04 08:19:00,GERDAU S.A. - Consolidated Information
2017-05-04 08:44:00,Brazil\'s Gerdau posts unexpected loss as revenue falls 16 pct
2017-05-05 08:55:00,"Gerdau (GGB) Records Loss in Q1, Steel Production Falls Y/Y"
2017-05-09 10:19:00,"Gerdau SA :GGB-US: Earnings Analysis: Q1, 2017 By the Numbers : May 9, 2017"
2017-05-11 04:43:00,"ETFs with exposure to Gerdau SA : May 11, 2017"
2017-05-11 11:38:00,U.S. finds possible injury from steel wire rod imports; probe to continue
2017-05-15 07:35:00,Is Nucor a Relatively Safe Way to Play the Steel Industry?
2017-05-15 07:36:00,Why Investors Shouldnt Fret over MTs Negative Free Cash Flow
2017-05-19 06:31:00,"Why Gerdau, Cosan, and Companhia Siderurgica Nacional Stocks Soared Today"
2017-05-22 01:42:00,"ETFs with exposure to Gerdau SA : May 22, 2017"
2017-06-20 08:29:00,"Gerdau\'s Long-Term Prospects Solid, Faces Near-Term Risks"
2017-06-28 11:15:00,"Top Brazil Steelmaker Ready to Benefit From Trump Pump, CEO Says"
2017-07-21 08:03:00,"POSCO (PKX) Q2 Earnings Up Y/Y, Down Q/Q, \'17 View Updated"
2017-08-09 07:42:00,Brazil\'s Gerdau posts small slide in second-quarter profit
2017-08-09 12:18:00,Steelmaker Gerdau CEO expects 2018 Brazil recovery to boost building
2017-08-10 07:08:00,"Gerdau (GGB) Q2 Net Income Falls Y/Y, Steel Production Weak"
2017-08-17 07:59:00,Here\'s why Gerdau (GGB) Seems to be Solid Investment Pick
2017-08-21 06:39:00,"Jacksonville Economic Development Comm., FL -- Moody\'s changes Gerdau\'s outlook to stable; affirms Ba3 ratings"
2017-08-24 02:52:00,"[$$] Brazilian Steelmaker Gerdau Shakes Up Top Ranks, Names New CEO"
2017-08-24 08:13:00,Brazil\'s Gerdau appoints new CEO as controlling family leaves management
2017-09-05 08:43:00,Gerdau (GGB) Looks Good: Stock Adds 5.9% in Session
2017-10-04 04:31:00,"Gerdau to sell Chilean unit to Matco, I&I for $154 mln"
2017-10-04 07:59:00,"Gerdau S.A. Announces Commencement Of Cash Tender Offer For Certain Of The Outstanding 7.000% Bonds Due 2020, 5.750% Bonds Due 2021 And 5.893% Bonds Due 2024"
2017-10-05 08:42:00,"Gerdau to Divest Chilean Steel Units, Offers to Buy Bonds"
2017-10-06 08:51:00,"EU sets duties on Brazil, Iran, Russia, Ukraine steel"
2017-10-11 04:39:00,The Hot Stock: Nucor Gains 3.6%
2017-10-12 08:38:00,Nucor: S&P 500s Top Gainer on October 11
2017-10-13 10:32:00,"Gerdau S.A. Announces Increase In Aggregate Maximum Tender Consideration In Connection With Previously Announced Cash Tender Offer For Certain Of The Outstanding 7.000% Bonds Due 2020, 5.750% Bonds Due 2021 And 5.893% Bonds Due 2024"
2017-10-17 07:12:00,Brazil\'s Gerdau mulls raising $630 mln with U.S. deal -report
2017-10-17 08:00:00,Brazil\'s Gerdau may sell U.S. facilities for $630 mln -report
2017-10-19 10:19:00,"Gerdau S.A. Announces Results Of Early Tender Period Of The Cash Tender Offer For Certain Of The Outstanding 7.000% Bonds Due 2020, 5.750% Bonds Due 2021 And 5.893% Bonds Due 2024"
2017-10-23 01:03:00,"China Lifts Brazil Steel: Gerdau Red Hot, Vale Not"
2017-11-08 03:43:00,Gerdau posts 3Q profit
2017-11-08 09:34:00,Brazil steelmaker Gerdau holds 2017 investment target
2017-11-09 06:52:00,"Gerdau (GGB) Q3 Net Income Up Y/Y, Steel Shipments Aid Sales"
2017-11-13 09:17:00,"Gerdau SA :GGB-US: Earnings Analysis: Q3, 2017 By the Numbers : November 13, 2017"
2017-11-14 02:22:00,"ETFs with exposure to Gerdau SA : November 14, 2017"
2017-11-27 01:50:00,"ETFs with exposure to Gerdau SA : November 27, 2017"
2017-11-29 12:53:00,The 25 most potent corporate reputations in Brazil contribute US$180 billion of shareholder value
2017-12-07 01:52:00,"ETFs with exposure to Gerdau SA : December 7, 2017"
2017-12-29 12:03:00,"ETFs with exposure to Gerdau SA : December 29, 2017"
2018-01-02 03:36:00,Commercial Metals Company -- Moody\'s reviews Commercial Metals ratings (CFR -- Ba1) for downgrade on Acquisition Announcement
2018-01-02 03:55:00,Jacksonville\'s Gerdau steel mill changes hands
2018-01-02 04:03:00,[$$] Commercial Metals Bolsters Holdings of a Construction Steel
2018-01-02 06:00:00,Commercial Metals Company To Acquire Certain U.S. Rebar Assets From Gerdau
2018-01-02 10:40:00,"Commercial Metals buys Gerdaus Tampa, Jacksonville, Fort Lauderdale facilities"
2018-01-03 01:50:00,Stock of Irving company skyrockets after $600M purchase
2018-01-03 08:55:00,"Gerdau\'s Rebar Business Sale to Aid Core Growth, Lower Debt"
2018-01-03 10:13:00,Gerdau Trade Inc. -- Moody\'s comments that Gerdau\'s asset sale in the United States is credit positive
2018-01-04 07:40:00,Wired News  Commercial Metals Acquires US-Based Rebar Assets from Brazilian Steelmaker Gerdau
2018-01-05 03:00:00,Industry expert calls Jax steel mill a \'good bet\'
2018-01-05 12:08:00,Commercial Metals Company (CMC) Q1 2018 Earnings Conference Call Transcript
2018-01-12 09:49:00,"Jacksonville Economic Development Comm., FL -- Moody\'s upgrades Gerdau to Ba2; stable outlook"
2018-01-15 09:38:00,Here\'s Why You Should Hold on to Gerdau (GGB) Stock for Now
2018-03-05 07:55:00,Companhia Siderurgica Nacional S.A. (CSN) -- Moody\'s: US import tariffs on steel will have mixed implications for Brazil\'s producers
2018-03-20 11:08:00,"Moody\'s: Brazil\'s steel industry sees stronger demand, but protectionism could be an obstacle"
2018-03-27 08:15:00,"Consolidated Research: 2018 Summary Expectations for BP p.l.c, Gerdau S.A, GlaxoSmithKline plc, Suncor Energy, TCF Financial, and BRF S.A  Fundamental Analysis, Key Performance Indications"
2018-04-02 08:47:00,Penny Stocks to Watch for April 2018
2018-04-03 11:04:00,Gerdau Closes Divestment of North American Assets to Optimus
2018-04-19 05:07:00,Commercial Metals Company Announces Pricing of $350 Million of Senior Notes due 2026
2018-04-19 08:23:00,Commercial Metals Company Announces Proposed Private Offering of $350 Million of Senior Notes due 2026
2018-04-19 11:01:00,Commercial Metals Company -- Moody\'s assigns Ba3 rating to CMC\'s proposed notes; all other ratings remain on review for downgrade
2018-05-01 11:50:00,Penny Stocks to Watch for May 2018
2018-05-09 10:06:00,Edited Transcript of GGBR4.SA earnings conference call or presentation 9-May-18 5:00pm GMT
2018-05-10 12:33:00,Gerdau (GGB) Swings to Profits in Q1 on Solid Sales Growth
2018-05-23 07:00:00,Free Technical Reports on Gerdau and Three Additional Steel & Iron Equities
2018-06-07 03:58:00,Why Shares of Gerdau SA (ADR) Tumbled Today
2018-06-08 08:10:00,"Recent Analysis Shows ChannelAdvisor, Brookline, Canadian Natural Resources, Suncor Energy, Gerdau S.A, and TCF Financial Market Influences  Renewed Outlook, Key Drivers of Growth"
2018-06-21 01:20:00,Commercial Metals Company (CMC) Q3 2018 Earnings Conference Call Transcript
2018-07-11 07:45:00,Free Daily Technical Summary Reports on Gerdau and Three Other Steel & Iron Stocks
2018-08-08 12:00:00,Gerdau S.A. Sponsored ADR Pfd to Host Earnings Call
2018-08-21 09:50:00,Edited Transcript of GGBR4.SA earnings conference call or presentation 8-Aug-18 5:00pm GMT
2018-09-28 08:30:00,"Investor Expectations to Drive Momentum within Gerdau S.A., Chesapeake Utilities, Ford Motor, Twenty-First Century Fox, Reliance Steel & Aluminum, and Sears  Discovering Underlying Factors of Influence"
2018-10-26 09:10:00,"Recent Analysis Shows Enbridge, Gerdau S.A., Infosys, Regal Beloit, Cheetah Mobile, and EnLink Midstream Partners, LP Market Influences  Renewed Outlook, Key Drivers of Growth"
2018-11-05 06:00:00,Commercial Metals Company Completes Acquisition Of Certain U.S. Rebar Assets From Gerdau
2018-11-07 06:00:00,Brazil steelmaker Gerdau reports profit of 791 million reais in Q3
2018-11-07 06:26:00,"Despite selling less, Brazil steelmaker Gerdau brings high profits amid higher prices"
2018-11-07 11:51:00,Brazilian steelmaker Gerdau beats estimates as US division results rise
2018-11-08 06:00:00,Trump of Tropics\' Expected to Give Brazil Steelmaker Next Boost
2018-11-09 01:36:00,"Commercial Metals Company -- Moody\'s confirms certain CMC ratings, upgrades the 2026 notes; outlook negative"
2018-11-12 07:23:00,Acquisition of Securities of Xanthic Biopharma Inc. d.b.a. Green Growth Brands
2018-11-13 08:00:00,"Green Growth Brands Debuts on the Canadian Securities Exchange Under the Symbol ""GGB"""
2018-11-15 08:00:00,"Gerdau S.A. Announces Commencement of Cash Tender Offer up to a Maximum Amount of U.S.$900,000,000 Aggregate Consideration for Certain of the Outstanding 7.000% Bonds Due 2020, 5.750% Bonds Due 2021, 4.750% Bonds Due 2023, 5.893% Bonds Due 2024 and 4.875% Bonds Due 2027"
2018-11-15 08:00:00,Green Growth Brands Adds Entertainment Mogul David Grutman to its Expanding All Star Team
2018-11-18 11:51:00,Edited Transcript of GGBR4.SA earnings conference call or presentation 7-Nov-18 4:00pm GMT
2018-11-22 07:10:00,Brazil steelmaker Gerdau cannot find US workers to expand production
2018-11-22 09:44:00,Brazil steelmaker Gerdau struggles to find workers in the U.S.
2018-11-27 07:04:00,World Steel Output Up: China is a Risk Looming on the Horizon
2018-11-28 07:58:00,Emerging Markets to Outpace US in 2019: 4 Gainers
2018-11-30 08:08:00,"Gerdau S.A. Announces Results Of Early Tender Period Of The Cash Tender Offer For Certain Of The Outstanding 7.000% Bonds Due 2020, 5.750% Bonds Due 2021, 4.750% Bonds Due 2023, 5.893% Bonds Due 2024 And 4.875% Bonds Due 2027"
2018-12-03 09:07:00,"EMERGING MARKETS-Mexican peso jumps on airport bond buyback plan, trade relief"
2018-12-05 08:18:00,PPG Industries to Hike Global Prices of Industrial Coatings
2018-12-05 08:41:00,DowDuPont\'s (DWDP) Unit to Boost Methyl Cellulose Capacity
2018-12-06 07:20:00,"Market Trends Toward New Normal in Perrigo Company plc, Sina, Gerdau S.A, Sinclair Broadcast Group, Invesco, and Enbridge  Emerging Consolidated Expectations, Analyst Ratings"
2018-12-10 08:46:00,Eastman Chemical\'s (EMN) Board Announces 11% Hike in Dividend
2018-12-12 12:39:00,"St. Paul Port Authority, MN -- Moody\'s upgrades Gerdau to Ba1; positive outlook"
2018-12-31 11:12:00,CBD: One of the Biggest Skin Care Breakthroughs of the Year
2019-01-04 06:41:00,US Raw Steel Output Rises as Capacity Utilization Tops 80%
2019-01-23 06:50:00,Aphria to Shareholders: Take No Action in Response to Hostile Bid
2019-03-04 02:56:00,Buy Gerdau
2019-03-29 05:12:00,GERDAU S.A. - FORM 20-F
2019-04-02 08:43:00,Gerdau (GGB) Catches Eye: Stock Jumps 7%
2019-04-20 08:12:00,Heres What Hedge Funds Think About Gerdau SA  (GGB)
2019-04-29 04:26:00,Top 5 Steel Stocks of 2019
2019-05-08 07:53:00,Brazilian steelmaker Gerdau posts net income of $114 million in q1
2019-05-16 05:44:00,Sarah Ketterer\'s Top 5 New Buys
2019-05-21 10:53:00,Edited Transcript of GGBR4.SA earnings conference call or presentation 8-May-19 5:00pm GMT
,Edited Transcript of GGBR4.SA earnings conference call or presentation 21-Feb-19 5:00pm GMT
,Brazil steelmaker Gerdau to invest in \'dry stacking\' after Vale disaster
,Gerdau to Divest Two Hydroelectric Plants to Kinross Gold
,"Kinross announces acquisition of power plants in Brazil to secure long-term, low-cost power for Paracatu mine"
,"Brazilian steelmaker CSN mulls asset sales, but \'not under pressure\'"
,Brazil: Rousseff Impeachment Debate Fueled By March Demonstrations
,Do AK Steels Cash Flows Point Toward A Turnaround?
,How Increased Construction Spending Benefits Alcoa
,10 Most Promising Emerging & Frontier Markets
,Gerdau S.A. (GGB) Stock Falls Today as Iron Ore Prices Could Drop Below $60 in Next Two Weeks
,"Gerdau SA :GGB-US: Earnings Analysis: 2016 By the Numbers : February 28, 2017"
,"Gerdau SA :GGB-US: Earnings Analysis: Q4, 2016 By the Numbers : February 27, 2017"
,Gerdau\'s (GGB) Q4 Loss Widens Y/Y on Weak Segmental Sales
,Brazil\'s Gerdau posts Q4 net loss of 3.1 bln reais
,Low-Priced Gerdau Could Hit a Double
,US Steel Demand: The Latest Indicators
,Gerdau Delays Earnings Release Amid Tax Evasion Investigation
,"Do GGB, CMC, SID, and TMST Weigh Their Weight in Gold?"
,[$$] Brazilian Police Target Steelmaker
,[$$] Police raid Brazilian steelmaker Gerdau
,"Police raid Brazil steelmaker Gerdau, summon CEO to testify"
,Police raid Brazilian steelmaker Gerdau in corruption case -source
,Gerdau S.A. downgraded by BofA/Merrill
,Gerdau bonds give back gains on Moody\'s junk rating
,Gerdau S.A. -- Moody\'s downgrades Gerdau to Ba3; negative outlook
,Gerdau Announces New Agreement For Heavy Plates Production; Shares Surge Higher
,"Gerdau, JFE Steel sign accord for heavy slab deal in Brazil"
,Latin American Markets: Argentina\'s Merval drops as Tenaris shares hit
,UPDATE - Venezuela to import Brazil steel for failing mill
,Brazil\'s Gerdau sees no changes to investment plan
,Brazil\'s Gerdau posts Q4 net of 643 mln reais
,Q4 2009 Gerdau S.A. Earnings Release - Time Not Supplied
,"Latin American Markets: Mexico, Brazil stocks down as confidence data fall"
,Steel Prices Continue to Inch Upward
,Will Steel Demand Come Back?
,Latin American Markets: Brazil stocks hurt by global growth worries
,Drink In These 5 Top Stocks
,Iron Ore And Coking Coal Prices Are Going Up According To Deutsche Bank Securities: Which Stocks Will Benefit?
,Latin American Markets: Brazilian equities climb as commodities rally
,Steel Prices Remain Strong Heading into Spring
,January ISM Survey: Fundamentals Stay Weak but Hope Springs Eternal
,February Steel Scrap Prices: Flat for the First Time in Eight Months
,China Leads January Surge in Steel Import Licenses
,Gerdau Posts Solid Q4 Earnings
,Gerdau S.A. Management Discusses Q4 2013 Results - Earnings Call Transcript
,Brazil\'s Gerdau beats profit estimates as expenses curbed
,Brazil\'s Gerdau beats fourth-quarter profit estimates
,"Gerdau: Raising Price In Brazil, Falling US Scrap Prices; Citi\'s Top Pick"
